"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
95710941|"Zuleika Robertson"|"05280372"|292887.0|93668.0|1|100040230008|"osgb1000012321159"|5|14200679|1|15.5|"6"|"Prospect Park"|"Exeter"|"Devon"|"EX4 6NA"|"Exeter District"|"01392430162"|""|""|""|""|"118 Information"|"01-SEP-2021"
95761307|"Plymouth & Exeter Methodist District"|"06350816"|291751.0|93326.8|1||"osgb5000005167313516"|1|14200877|2|15.2|"Velwell Road"|""|"Exeter"|"Devon"|"EX4 4LE"|"Exeter District"|"01392211624"|"www.methodist.org.uk"|"Methodist"|""|""|"118 Information"|"01-SEP-2021"
160759173|"International Barbers"|"02100156"|292896.0|93313.0|1|100041044189|"osgb1000012323567"|4|14200081|1|16.7|"14"|"Blackboy Road"|"Exeter"|"Devon"|"EX4 6SW"|"Exeter District"|"01392436037"|""|""|""|""|"118 Information"|"01-SEP-2021"
63999693|"Electricity Sub Station"|"06340433"|291268.0|93518.0|2||"Not Assigned"|0|14200831|3|30.8|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63999698|"Electricity Sub Station"|"06340433"|292406.0|93585.0|2||"Not Assigned"|0|14201311|3|30.9|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63999723|"Electricity Sub Station"|"06340433"|292569.0|93327.0|2||"Not Assigned"|0|14200798|3|27.2|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63999731|"Electricity Sub Station"|"06340433"|291550.0|93439.0|2||"Not Assigned"|0|14200877|3|64.5|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63999779|"Electricity Sub Station"|"06340433"|292778.0|93390.0|2||"Not Assigned"|0|14200786|3|44.4|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
63999794|"Electricity Sub Station"|"06340433"|292803.0|93309.0|2||"Not Assigned"|0|14200611|3|2.2|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64066862|"Electricity Sub Station"|"06340433"|292198.0|93303.0|2||"Not Assigned"|0|14202875|3|4.8|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64070563|"Electricity Sub Station"|"06340433"|292438.0|93741.0|1||"osgb1000002070834936"|4|14200671|3|5.8|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68587204|"Letter Box"|"06340457"|291402.0|93574.0|1||"osgb1000002062031692"|7|14200580|3|7.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68658640|"Tennis Courts"|"04240305"|292372.0|93983.0|1||"osgb1000002062255940"|6|14200784|3|44.4|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159924724|"Electricity Sub Station"|"06340433"|292355.4|93341.4|2||"Not Assigned"|0|14200080|3|11.5|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159961782|"Gas Governor"|"06340437"|291753.6|93919.5|2||"Not Assigned"|0|14200845|3|23.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159903096|"Electricity Sub Station"|"06340433"|291293.7|93391.2|2||"Not Assigned"|0|14200783|3|12.2|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159227798|"St Davids the Shop"|"09470699"|291209.0|93287.8|1|10013037948|"osgb1000012295288"|3|14202257|1|18.2|"5"|"Isambard Parade"|"Exeter"|"Devon"|"EX4 4BX"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
157515259|"Exeter City Football Club"|"04240302"|292748.0|93390.0|1||"osgb1000012323495"|6|14200786|2|26.8|"St James Park"|"St. James Road"|"Exeter"|"Devon"|"EX4 6PU"|"Exeter District"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
158059051|"Allen Lane Orange Plaque"|"03200269"|291175.0|93322.0|1|10013050444|"osgb1000012295161"|3|14201566|3|18.3|"Exeter St Davids Railway Station"|""|"Exeter"|"Devon"|"EX4"|"Exeter District"|""|"openplaques.org/plaques/50549"|""|"Plaque Type"|"Orange"|"Open Plaques"|"01-SEP-2021"
126728874|"Paypoint Ltd"|"02090141"|292616.1|93785.4|1|100041046367|"osgb1000012321031"|6|14200883|1|11.6|"38"|"Victoria Street"|"Exeter"|"Devon"|"EX4 6JQ"|"Exeter District"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
21841119|"Bus Stop (Sidwell Street)"|"10590732"|292378.0|92902.0|1||"Not Assigned"|0|14200757|3|4.9|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjpd"|"Department for Transport"|"01-SEP-2021"
21841122|"Bus Stop (High Street)"|"10590732"|292246.0|92834.0|1||"Not Assigned"|0|14200389|3|2.0|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjdj"|"Department for Transport"|"01-SEP-2021"
21841327|"Bus Stop (Holloway Street)"|"10590732"|292262.0|92122.0|1||"Not Assigned"|0|14200405|3|2.0|""|""|""|"Devon"|"EX2"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjmd"|"Department for Transport"|"01-SEP-2021"
21841333|"Exeter Coach Station"|"10590732"|292528.0|92915.0|1||"Not Assigned"|0|14200045|3|31.3|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmpdj"|"Department for Transport"|"01-SEP-2021"
21841389|"Bus Stop (College Road)"|"10590732"|292937.0|92611.0|1||"Not Assigned"|0|14200192|3|5.3|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmtam"|"Department for Transport"|"01-SEP-2021"
21841391|"Bus Stop (Mount Radford)"|"10590732"|292835.0|92411.0|1||"Not Assigned"|0|14200192|3|5.2|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmptw"|"Department for Transport"|"01-SEP-2021"
21841392|"Bus Stop (Mount Radford)"|"10590732"|292839.0|92406.0|1||"Not Assigned"|0|14200192|3|0.6|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmptp"|"Department for Transport"|"01-SEP-2021"
21841393|"Bus Stop (Wonford Road)"|"10590732"|292787.0|92155.0|1||"Not Assigned"|0|14200790|3|22.3|""|""|""|"Devon"|"EX2"|"Exeter District"|""|""|""|"SMS Number"|"dvndmpma"|"Department for Transport"|"01-SEP-2021"
21841204|"Bus Stop (Sidwell Street)"|"10590732"|292522.0|93051.0|1||"Not Assigned"|0|14200757|3|4.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvndmpgj"|"Department for Transport"|"01-SEP-2021"
21842689|"Bus Station"|"10590732"|292467.0|92862.0|1||"Not Assigned"|0|14200045|3|28.2|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjtw"|"Department for Transport"|"01-SEP-2021"
21842690|"Bus Station"|"10590732"|292469.0|92864.0|1||"Not Assigned"|0|14200045|3|27.9|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjwa"|"Department for Transport"|"01-SEP-2021"
21842691|"Bus Station"|"10590732"|292471.0|92866.0|1||"Not Assigned"|0|14200045|3|27.6|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjwd"|"Department for Transport"|"01-SEP-2021"
21842692|"Bus Station"|"10590732"|292473.0|92867.0|1||"Not Assigned"|0|14200045|3|28.1|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjwg"|"Department for Transport"|"01-SEP-2021"
21842805|"Bus Stop (Paris Street)"|"10590732"|292334.0|92852.0|1||"Not Assigned"|0|14200622|3|4.2|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvndmjmt"|"Department for Transport"|"01-SEP-2021"
16431172|"Barnfield Hill Surgery"|"05280369"|292806.0|92646.0|1|10013049963|"osgb1000012317125"|4|14200052|1|29.6|"10-12"|"Barnfield Hill"|"Exeter"|"Devon"|"EX1 1SR"|"Exeter District"|"01392432761"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
31264404|"Bus Stop (Odeon Cinema)"|"10590732"|292704.0|93204.0|1||"Not Assigned"|0|14200757|3|2.8|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvngjgjw"|"Department for Transport"|"01-SEP-2021"
127000512|"Exeter Primary Care Limited"|"02100167"|292806.0|92646.0|1|10013049963|"osgb1000012317125"|4|14200052|1|29.6|"10-12"|"Barnfield Hill"|"Exeter"|"Devon"|"EX1 1SR"|"Exeter District"|"01392432761"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
134439852|"Bus Stop (Sidwell Street)"|"10590732"|292535.0|93063.0|1||"Not Assigned"|0|14200757|3|4.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvngtgpw"|"Department for Transport"|"01-SEP-2021"
134439853|"Bus Stop (Sidwell Street)"|"10590732"|292555.0|93083.0|1||"Not Assigned"|0|14200757|3|6.3|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|"SMS Number"|"dvngtgta"|"Department for Transport"|"01-SEP-2021"
134440121|"Bus Stop (Paris Street)"|"10590732"|292534.0|92825.0|1||"Not Assigned"|0|14200622|3|3.1|""|""|""|"Devon"|"EX1"|"Exeter District"|""|""|""|"SMS Number"|"dvngtgwa"|"Department for Transport"|"01-SEP-2021"
41264573|"Belmont Road"|"10540736"|292810.0|93182.0|1|10023124455|"osgb1000002062264946"|6|14200070|2|11.0|"Belmont Road"|""|"Exeter"|"Devon"|"EX1 2HF"|"Exeter District"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
107578833|"King William Street"|"10540736"|292405.0|93071.0|1|10013040988|"osgb1000012324810"|5|14200448|2|16.5|"King William Street"|""|"Exeter"|"Devon"|"EX4 6PD"|"Exeter District"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
105351973|"Wi-Fi Hotspot (O2 Limited)"|"06340802"|292219.0|92656.0|1||"osgb1000002070802041"|6|14200066|2|10.2|"24"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GJ"|"Exeter District"|""|""|""|""|""|"O2 Limited"|"01-SEP-2021"
48007667|"Domino's Pizza"|"01020018"|292561.2|93105.8|1|100041045983|"osgb1000042780789"|6|14200757|1|19.1|"49"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NS"|"Exeter District"|"01392425252"|"www.dominos.co.uk"|"Domino's Pizza"|""|""|"118 Information"|"01-SEP-2021"
48817102|"The Margaret Jackson Centre"|"05290358"|292750.6|92617.6|1|10013036094|"osgb1000012317141"|3|14200052|1|17.6|"4"|"Barnfield Hill"|"Exeter"|"Devon"|"EX1 1SR"|"Exeter District"|"01392256711"|"www.margaretjackson.org.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48064274|"The Oddfellows"|"01020034"|292218.0|93013.0|1|100041142950|"osgb1000012324011"|4|14200580|1|12.5|"60"|"New North Road"|"Exeter"|"Devon"|"EX4 4EP"|"Exeter District"|"01392209050"|"www.theoddfellowsbar.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48073215|"Clifton Inn Ltd"|"01020034"|292791.3|92886.5|1|100041124885|"osgb1000012317378"|7|14200180|1|22.8|"1"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BR"|"Exeter District"|"01392273527"|"www.thecliftoninn.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48734586|"Topshop"|"09460656"|292310.9|92800.1|1||"osgb1000002070809093"|2|14200622|3|55.3|"11"|"Eastgate"|"Exeter"|"Devon"|"EX1 1GB"|"Exeter District"|"01392431111"|"www.topshop.com/?geoip=home"|"Topshop"|""|""|"118 Information"|"01-SEP-2021"
48791305|"Saunders"|"09470699"|292894.0|92996.0|1|10013036518|"osgb1000012317462"|7|14200180|1|17.9|"30"|"Clifton Road"|"Exeter"|"Devon"|"EX1 2BW"|"Exeter District"|"01392258086"|""|""|""|""|"118 Information"|"01-SEP-2021"
48805173|"Exeter Sewing Machine Co"|"09480675"|292713.0|92810.0|1|100041045037|"osgb1000012317513"|3|14200380|1|15.7|"7"|"Heavitree Road"|"Exeter"|"Devon"|"EX1 2LD"|"Exeter District"|"01392275660"|"www.exetersewing.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48902042|"Best Tyres"|"09490698"|292704.0|93059.0|1|10013039901|"osgb1000012323704"|7|14200878|1|21.4|"2"|"Verney Street"|"Exeter"|"Devon"|"EX1 2AW"|"Exeter District"|"01392411100"|""|""|""|""|"118 Information"|"01-SEP-2021"
48858550|"Exeter Pet & Garden"|"09480691"|292562.0|93050.0|1|100041046028|"osgb1000012322939"|5|14200757|1|23.0|"148"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Exeter District"|"01392279658"|""|""|""|""|"118 Information"|"01-SEP-2021"
49759437|"Exeter's Underground Passages"|"03200267"|292362.0|92814.4|1|10013050847|"osgb1000002070809059"|4|14200243|1|45.3|"2"|"Paris Street"|"Exeter"|"Devon"|"EX1 1GA"|"Exeter District"|"01392665887"|"www.exeter.gov.uk/passages"|""|""|""|"118 Information"|"01-SEP-2021"
49874520|"Caroline Charles"|"09460656"|292285.0|92721.0|1||"osgb1000002070809040"|3|14200661|2|45.6|"2"|"Roman Walk"|"Exeter"|"Devon"|"EX1 1GN"|"Exeter District"|"01392424645"|"www.carolinecharles.co.uk"|"Caroline Charles"|""|""|"118 Information"|"01-SEP-2021"
54739803|"A S C Finance for Business"|"02090147"|292296.0|92588.0|1|100041123904|"osgb1000012317708"|4|14200773|1|20.8|"20"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392423600"|"www.asc.co.uk"|"A S C Finance for Business"|""|""|"118 Information"|"01-SEP-2021"
54775539|"Crosse & Crosse Solicitors LLP"|"02090154"|292285.0|92541.0|1|10013042123|"osgb1000012317714"|5|14200773|1|18.8|"Crosse and Crosse 13-14"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PL"|"Exeter District"|"01392258451"|"www.crosse.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54773896|"The Family Law Co"|"02090154"|292367.2|92420.7|1|10013041387|"osgb1000012320668"|5|14201842|1|13.8|"Oriel House"|"Southernhay Gardens"|"Exeter"|"Devon"|"EX1 1NP"|"Exeter District"|"01392421777"|"www.thefamilylawco.com"|""|""|""|"118 Information"|"01-SEP-2021"
54785507|"Hawksmoor Investment Management"|"02090147"|292480.0|92708.0|1|100041123933|"osgb1000012318264"|5|14200243|1|11.8|"Sterling Court 17"|"Dix's Field"|"Exeter"|"Devon"|"EX1 1QA"|"Exeter District"|"01392410180"|"www.hawksmoorim.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54892055|"Knight Frank"|"02110190"|292390.0|92669.0|1|100041124264|"osgb1000012317898"|4|14200771|1|20.9|"19"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1QD"|"Exeter District"|"01392423111"|"www.knightfrank.co.uk"|"Knight Frank"|""|""|"118 Information"|"01-SEP-2021"
54923165|"Assinder Turnham & Co Ltd"|"02110195"|292272.8|92490.0|1||"osgb1000012320530"|5|14200773|2|13.8|"6"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1JG"|"Exeter District"|"01392499091"|"www.assinderturnham.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54950349|"Drew Pearce"|"02110195"|292256.0|92590.0|1|100041123939|"osgb1000012317732"|4|14200136|1|51.9|"14"|"Cathedral Close"|"Exeter"|"Devon"|"EX1 1HA"|"Exeter District"|"01392201748"|"www.drewpearce.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54931130|"Winkworth Estate Agents"|"02110192"|292374.0|92595.8|1|10023118496|"osgb1000012317699"|4|14200771|1|16.0|"25"|"Southernhay East"|"Exeter"|"Devon"|"EX1 1QP"|"Exeter District"|"01392271177"|"www.winkworth.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68725694|"Victim Support Within Magistrates Court"|"05290358"|293000.0|92714.0|1||"osgb1000012342559"|6|14200380|2|40.6|"Heavitree Road"|""|"Exeter"|"Devon"|"EX1"|"Exeter District"|"03003321000"|"www.victimsupport.org.uk"|"Victim Support"|""|""|"118 Information"|"01-SEP-2021"
54979024|"Kenjo Laundrette & Dry Cleaners"|"02100158"|292598.0|93088.0|1|10013048943|"osgb1000012322947"|8|14200757|1|18.7|"139"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RT"|"Exeter District"|"01392259527"|""|""|""|""|"118 Information"|"01-SEP-2021"
80815476|"Unite Group Plc"|"02110192"|292226.6|92963.0|1|10013041210|"osgb1000012318113"|4|14200595|1|13.7|"Northernhay House"|"Northernhay Place"|"Exeter"|"Devon"|"EX4 3RY"|"Exeter District"|"01392433493"|"www.unite-group.co.uk"|"Unite"|""|""|"118 Information"|"01-SEP-2021"
80837340|"William Hill"|"04220279"|292478.1|92975.6|1|10013039383|"osgb1000012318188"|6|14200757|1|21.9|"162"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6RH"|"Exeter District"|"08705181715"|"www.williamhill.co.uk"|"William Hill"|""|""|"118 Information"|"01-SEP-2021"
80845020|"Kirk Hills Chartered Accountants"|"02090135"|292456.5|92642.5|1|10023123722|"osgb1000012317869"|4|14200159|3|44.0|"5"|"Barnfield Crescent"|"Exeter"|"Devon"|"EX1 1QT"|"Exeter District"|"01392474303"|""|""|""|""|"118 Information"|"01-SEP-2021"
85526493|"Insideout"|"09480717"|292224.1|92786.7|1||"osgb1000012317972"|6|14200389|3|27.8|"1"|"Bampfylde Lane"|"Exeter"|"Devon"|"EX1 1GQ"|"Exeter District"|"01392423993"|"www.insideouthome.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68783691|"Friends Meeting House"|"06340459"|292383.9|92352.8|1|100041131992|"osgb1000012320618"|7|14200632|3|28.3|"The Meeting House"|"Wynards Lane"|"Exeter"|"Devon"|"EX2 4HU"|"Exeter District"|"01363773000"|"www.quaker.org.uk"|"Quakers Religious Society Of Friends"|"Religion"|"Quaker (Christian)"|"118 Information"|"01-SEP-2021"
75327734|"W B W Solicitors"|"02090154"|292459.0|92548.0|1|10023117555|"osgb1000012317696"|5|14200053|1|22.6|"The Forum"|"Barnfield Road"|"Exeter"|"Devon"|"EX1 1QR"|"Exeter District"|"01392274126"|"www.wbw.co.uk"|"W B W Solicitors"|""|""|"118 Information"|"01-SEP-2021"
75489216|"Highlands Care Home"|"05280373"|292659.0|92095.0|1|100040234853|"osgb1000012318900"|6|14200790|1|27.8|"54-56"|"St. Leonards Road"|"Exeter"|"Devon"|"EX2 4LS"|"Exeter District"|"01392431122"|"www.highlandscarehome.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
75331833|"Giraffe"|"01020043"|292324.4|92777.1|1|10013050860|"osgb1000002070809046"|3|14200243|3|55.9|"3"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392494222"|"www.giraffe.net"|"Giraffe"|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
