"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
64296607|"Beechwood Refrigeration & Air Conditioning Ltd"|"07420563"|331946.0|188646.0|1|100100669054|"osgb1000027571310"|6|27100725|1|10.3|"25"|"Hereford Street"|"Newport"|"Gwent"|"NP19 8DU"|"Casnewydd - Newport"|"01633250257"|""|""|""|""|"118 Information"|"01-SEP-2021"
55008429|"Scotts MOT Centre"|"02130212"|331848.0|188089.0|1|10090272616|"osgb1000027572785"|3|27100398|1|24.8|"134"|"Corporation Road"|"Newport"|"Gwent"|"NP19 0BH"|"Casnewydd - Newport"|"01633842922"|"www.scotts-motcentre.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54932840|"Maindee Property Services"|"02110192"|331836.0|188414.0|1|100100970980|"osgb1000027572338"|4|27111812|1|28.1|"62"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8EB"|"Casnewydd - Newport"|"01633254200"|""|""|""|""|"118 Information"|"01-SEP-2021"
55075003|"E J Herbert & Son"|"02100775"|331861.0|188134.0|1|100100659418|"osgb1000027572824"|4|27100398|1|19.7|"123"|"Corporation Road"|"Newport"|"Gwent"|"NP19 0BG"|"Casnewydd - Newport"|"01633259815"|"www.ejherbert.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68727835|"Aneurin Bevan Health Board"|"05290359"|331864.0|188079.0|1|100100970135|"osgb1000027572786"|4|27100398|1|23.7|"136-140"|"Corporation Road"|"Newport"|"Gwent"|"NP19 0BH"|"Casnewydd - Newport"|"01633261430"|"www.wales.nhs.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68780090|"Community House"|"06340456"|331884.0|188127.6|1|100100969711|"osgb1000027572899"|4|27100521|2|8.4|"Community House"|"Eton Road"|"Newport"|"Gwent"|"NP19 0BL"|"Casnewydd - Newport"|"01633265486"|"www.etonrdch.org"|""|""|""|"118 Information"|"01-SEP-2021"
75469449|"Fairoak Nursery School"|"05320397"|331927.0|188695.0|1|100101046554|"osgb1000027571365"|6|27112072|1|14.8|""|"Church Road"|"Newport"|"Gwent"|"NP19 7EJ"|"Casnewydd - Newport"|"01633259415"|""|""|""|""|"118 Information"|"01-SEP-2021"
75456070|"Archway Court Childrens Day Nursery"|"05320397"|331917.0|188895.0|1|10009645161|"osgb5000005231700966"|2|27100238|1|18.9|"105-109"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BZ"|"Casnewydd - Newport"|"01633255379"|""|""|""|""|"118 Information"|"01-SEP-2021"
75448686|"Mini Me Private Day Nursery"|"05320397"|331946.0|188697.0|1|100101055785|"osgb1000027571768"|4|27112072|1|9.0|"Fairoak House"|"15 Church Road"|"Newport"|"Gwent"|"NP19 7EJ"|"Casnewydd - Newport"|"01633262655"|""|""|""|""|"118 Information"|"01-SEP-2021"
85645909|"Community Design Team Ltd"|"02040063"|331897.0|188682.0|1|200002951938|"osgb1000027571331"|7|27112072|1|15.2|"Ty Derwen"|"Church Road"|"Newport"|"Gwent"|"NP19 7EJ"|"Casnewydd - Newport"|"01633459015"|""|""|""|""|"118 Information"|"01-SEP-2021"
95711237|"Star Taxis"|"02150230"|331821.0|188642.0|1|100100656747|"osgb1000027571293"|5|27112072|1|7.9|"1-2"|"Church Road"|"Newport"|"Gwent"|"NP19 7EH"|"Casnewydd - Newport"|"01633741994"|""|""|""|""|"118 Information"|"01-SEP-2021"
103807518|"Tesco Express"|"09470699"|331840.0|188743.0|1|100100970563|"osgb1000002715126216"|4|27100238|1|15.3|"20-22"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BX"|"Casnewydd - Newport"|"03456756854"|"www.tesco.com"|"Tesco Express"|""|""|"118 Information"|"01-SEP-2021"
108275111|"Frank Burston Ltd"|"09480766"|331828.0|188463.0|1|10014126116|"osgb1000027572389"|4|27111812|1|18.1|"55a"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BX"|"Casnewydd - Newport"|"01633259467"|""|""|""|""|"118 Information"|"01-SEP-2021"
108306785|"Paprika"|"01020018"|331945.0|188700.0|1|100101055785|"osgb1000027571768"|4|27112072|1|12.2|"16"|"Church Road"|"Newbridge, Newport"|"Gwent"|"NP19"|"Casnewydd - Newport"|"01633212122"|""|""|""|""|"118 Information"|"01-SEP-2021"
125798209|"T H S H R Services"|"02040064"|331901.0|187957.0|1|100100969714|"osgb1000027568190"|4|27100398|1|102.1|"160"|"Corporation Road"|"Newport"|"Gwent"|"NP19 0WF"|"Casnewydd - Newport"|"01633246666"|"www.thshr.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125796950|"The Busy Kitchen"|"01020013"|331867.0|188664.0|1|100100656759|"osgb1000027571336"|5|27112072|1|11.1|"10"|"Church Road"|"Newport"|"Gwent"|"NP19 7EJ"|"Casnewydd - Newport"|"01633257089"|""|""|""|""|"118 Information"|"01-SEP-2021"
125866730|"Nolan Hair Co"|"02100156"|331852.0|188658.0|1|10014126416|"osgb1000027571287"|5|27112072|1|11.4|"9"|"Church Road"|"Newport"|"Gwent"|"NP19 7EH"|"Casnewydd - Newport"|"01633840984"|""|""|""|""|"118 Information"|"01-SEP-2021"
127722168|"D2D Chauffeurs"|"02600113"|331919.0|187364.3|1|10090951759|"osgb5000005102955027"|2|27101493|1|57.7|"Flat 5 Selskar Court"|"Usk Way"|"Newport"|"Gwent"|"NP20 2FW"|"Casnewydd - Newport"|"07943625461"|""|""|""|""|"118 Information"|"01-SEP-2021"
126979187|"Top Protection"|"07420567"|331798.0|188686.0|1|100100970558|"osgb1000027571277"|5|27100238|1|10.1|"18"|"Caerleon Road"|"Newport"|"Gwent"|"NP19 7BW"|"Casnewydd - Newport"|"01633760086"|"www.topprotection.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
127741952|"Total Body Work Solutions"|"02130212"|331830.5|188525.2|1|100100971274|"osgb1000002067260773"|8|27101174|1|32.0|"35"|"Prince Street"|"Newport"|"Gwent"|"NP19 8DS"|"Casnewydd - Newport"|"01633546061"|""|""|""|""|"118 Information"|"01-SEP-2021"
146533529|"Esso"|"10540737"|331945.0|188449.0|1|100100970953|"osgb1000002715066693"|3|27111812|1|28.2|"57-59"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BY"|"Casnewydd - Newport"|"02075697130"|"www.esso.co.uk"|"Esso"|""|""|"118 Information"|"01-SEP-2021"
146525205|"Hursts"|"09470699"|331945.0|188449.0|1|100100970953|"osgb1000002715066693"|3|27111812|1|28.2|"57-59"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BY"|"Casnewydd - Newport"|"01633255244"|"www.hurstsstores.co.uk/"|"MRH Retail"|""|""|"118 Information"|"01-SEP-2021"
149623469|"Tom Denley Auto Engineers"|"02130212"|331808.2|188599.3|1|100100656824|"osgb1000027571111"|5|27101574|2|9.6|"Whitby Place"|""|"Newport"|"Gwent"|"NP19 8DQ"|"Casnewydd - Newport"|"01633211228"|""|""|""|""|"118 Information"|"01-SEP-2021"
151349325|"Prince Street Motors"|"02130212"|331830.5|188525.2|1|100100971274|"osgb1000002067260773"|8|27101174|1|32.0|"35a"|"Prince Street"|"Newport"|"Gwent"|"NP19 8DS"|"Casnewydd - Newport"|"01633265651"|""|""|""|""|"118 Information"|"01-SEP-2021"
157760624|"Welsh Assembly Office"|"06330415"|331946.0|188697.0|1|100101055785|"osgb1000027571768"|4|27112072|1|9.0|"Fairoak House"|"15 Church Road"|"Newport"|"Gwent"|"NP19 7EJ"|"Casnewydd - Newport"|"01633220022"|""|""|""|""|"118 Information"|"01-SEP-2021"
63959755|"Electricity Sub Station"|"06340433"|331792.0|187685.0|2||"Not Assigned"|0|27101493|3|85.8|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
160765852|"Premier Stores"|"09470699"|331989.0|188718.0|1|100100254479|"osgb1000027571622"|5|27112072|1|12.3|"20-21"|"Church Road"|"Newport"|"Gwent"|"NP19 7EL"|"Casnewydd - Newport"|"01633622679"|"www.premier-stores.co.uk"|"Premier"|""|""|"118 Information"|"01-SEP-2021"
76297136|"Playground"|"03180255"|332000.0|188151.0|1||"osgb5000005151160660"|1|27100822|3|20.1|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
127070577|"Electricity Sub Station"|"06340433"|331949.0|187363.0|1||"osgb5000005138138647"|2|27100486|3|56.8|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159946384|"Electricity Sub Station"|"06340433"|331990.3|188338.9|2||"Not Assigned"|0|27100947|3|34.4|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159988097|"Electricity Sub Station"|"06340433"|331860.8|188033.8|2||"Not Assigned"|0|27100398|3|62.4|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161016214|"Jack's Wharf"|"10560753"|331873.6|187457.2|2||"Not Assigned"|0|27101493|3|55.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
161920546|"Bus Depot"|"10570731"|331913.0|187968.9|2||"Not Assigned"|0|27100437|3|84.7|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
166187327|"Bridge"|"10540730"|331929.0|187746.0|2||"Not Assigned"|0|27100413|3|30.5|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
166217395|"Bridge"|"10540730"|331909.0|188427.0|2||"Not Assigned"|0|27111812|3|0.5|""|""|""|"Gwent"|"NP19"|"Casnewydd - Newport"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
166079486|"Trostrey Convenience"|"02090811"|331989.0|188718.0|1|100100254479|"osgb1000027571622"|5|27112072|1|12.3|"20-21"|"Church Road"|"Newport"|"Gwent"|"NP19 7EL"|"Casnewydd - Newport"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
84380343|"Esso Newport"|"02090811"|331945.0|188449.0|1|100100970953|"osgb1000002715066693"|3|27111812|1|28.2|"57-59"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BY"|"Casnewydd - Newport"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
110494629|"Zam Zam Stores"|"02090811"|331819.0|188353.0|1|100100970107|"osgb1000027572519"|4|27100687|1|16.4|"33"|"Harrow Road"|"Newport"|"Gwent"|"NP19 0BU"|"Casnewydd - Newport"|""|"www.paypoint.co.uk"|"PayPoint"|""|""|"PayPoint"|"01-SEP-2021"
141288953|"Scott's"|"02130212"|331848.0|188089.0|1|10090272616|"osgb1000027572785"|3|27100398|1|24.8|"134"|"Corporation Road"|"Newport"|"Gwent"|"NP19 0BH"|"Casnewydd - Newport"|""|""|""|""|""|"Local Data Company"|"01-SEP-2021"
163650959|"Londis"|"09470699"|331945.0|188449.0|1|100100970953|"osgb1000002715066693"|3|27111812|1|28.2|"Esso Service Station, 57-59"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BY"|"Casnewydd - Newport"|""|"www.londis.co.uk"|"Londis"|""|""|"Local Data Company"|"01-SEP-2021"
145666197|"St Mathews Church"|"06340459"|331976.0|188678.0|1|10093297052|"osgb1000027571627"|5|27112072|2|20.1|"Church Road"|""|"Newport"|"Gwent"|"NP19 7EL"|"Casnewydd - Newport"|""|""|""|"Religion"|"Not Identified (Christian)"|"Ordnance Survey"|"01-SEP-2021"
145667821|"Shah Poran Bangladeshi Jame Mosque"|"06340459"|331979.0|188454.0|1|100100971441|"osgb1000027572399"|6|27100725|2|16.7|"51-52"|"Hereford Street"|"Newport"|"Gwent"|"NP19 8DT"|"Casnewydd - Newport"|""|""|""|"Religion"|"Islamic"|"Ordnance Survey"|"01-SEP-2021"
113025037|"Cardtronics"|"02090141"|331943.3|188438.8|1||"osgb1000027573075"|7|27111812|2|17.9|"57-59"|"Chepstow Road"|"Newport"|"Gwent"|"NP19 8BY"|"Casnewydd - Newport"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
157732803|"Paypoint Ltd"|"02090141"|331989.0|188718.0|1|100100254479|"osgb1000027571622"|5|27112072|1|12.3|"20-21"|"Church Road"|"Newport"|"Gwent"|"NP19 7EL"|"Casnewydd - Newport"|""|""|""|""|""|"VocaLink"|"01-SEP-2021"
20131468|"Mount Zion"|"06340459"|331141.0|187779.0|1|10010553697|"osgb1000027569101"|7|27101398|3|19.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"Religion"|"Church in Wales (Christian)"|"Ordnance Survey"|"01-SEP-2021"
20185975|"Church"|"06340459"|330973.0|187894.0|1|10010553904|"osgb1000027519395"|5|27100692|3|15.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"Religion"|"Not Identified (Christian)"|"Ordnance Survey"|"01-SEP-2021"
17740629|"United Reformed Church"|"06340459"|331088.0|187708.0|1|10002149654|"osgb1000027568909"|7|27101511|3|11.1|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"Religion"|"United Reformed Church (Christian)"|"Ordnance Survey"|"01-SEP-2021"
18188221|"The Salvation Army"|"06340459"|331188.0|187756.0|1|100100972144|"osgb1000027568898"|6|27100778|3|13.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|"www.salvationarmy.org.uk"|"The Salvation Army"|"Religion"|"Salvation Army (Christian)"|"Ordnance Survey"|"01-SEP-2021"
16441466|"Gwent Drug Service"|"05280365"|331426.0|187690.0|1|100100972058|"osgb1000027568653"|6|27100909|1|16.9|"139"|"Lower Dock Street"|"Newport"|"Gwent"|"NP20 1EE"|"Casnewydd - Newport"|"01633216777"|""|""|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
16451100|"Superdrug Pharmacy"|"05280364"|331166.0|187873.0|1|10014122422|"osgb1000027569137"|5|27104818|1|23.0|"Unit 1 147"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LN"|"Casnewydd - Newport"|"01633252313"|"www.superdrug.com"|"Superdrug"|""|""|"Wilmington Healthcare Ltd"|"01-SEP-2021"
16708689|"Newport Centre (Squash Court)"|"04240303"|331418.0|187882.0|1|200002952103|"osgb1000027568831"|10|27100823|1|38.5|"Kingsway"|""|"Newport"|"Gwent"|"NP20 1UH"|"Casnewydd - Newport"|"01633662662"|"www.newportlive.co.uk/venues/newport-centre"|""|""|""|"Sports Council for Wales"|"01-SEP-2021"
16708813|"Newport Centre (Swimming Pool)"|"04240304"|331418.0|187882.0|1|200002952103|"osgb1000027568831"|10|27100823|1|38.5|"Kingsway"|""|"Newport"|"Gwent"|"NP20 1UH"|"Casnewydd - Newport"|"01633656757"|"www.newportlive.co.uk/venues/newport-centre"|""|""|""|"Sports Council for Wales"|"01-SEP-2021"
131530510|"Newport Centre (Racket Sports)"|"04240305"|331418.0|187882.0|1|200002952103|"osgb1000027568831"|10|27100823|1|38.5|"Kingsway"|""|"Newport"|"Gwent"|"NP20 1UH"|"Casnewydd - Newport"|"01633656757"|"www.newportlive.co.uk/venues/newport-centre"|""|""|""|"Sports Council for Wales"|"01-SEP-2021"
131531247|"Newport Centre (Gymnasium)"|"04240293"|331418.0|187882.0|1|200002952103|"osgb1000027568831"|10|27100823|1|38.5|"Kingsway"|""|"Newport"|"Gwent"|"NP20 1UH"|"Casnewydd - Newport"|"01633656757"|"www.newportlive.co.uk/venues/newport-centre"|""|""|""|"Sports Council for Wales"|"01-SEP-2021"
22065204|"Bus Stop (Kingsway Centre)"|"10590732"|331392.0|187784.0|1||"Not Assigned"|0|27100513|3|0.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjat"|"Department for Transport"|"01-SEP-2021"
22065205|"Bus Stop (Kingsway Centre)"|"10590732"|331362.0|187651.0|1||"Not Assigned"|0|27100823|3|9.4|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjaw"|"Department for Transport"|"01-SEP-2021"
22065072|"Bus Stop (Stow Hill)"|"10590732"|331022.0|187898.0|1||"Not Assigned"|0|27101378|3|5.2|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdmtm"|"Department for Transport"|"01-SEP-2021"
22065700|"Bus Stop (Castle Bingo)"|"10590732"|331671.0|187753.0|1||"Not Assigned"|0|27101493|3|39.5|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdgmj"|"Department for Transport"|"01-SEP-2021"
22065106|"Bus Stop (Havelock Street)"|"10590732"|330993.0|187888.0|1||"Not Assigned"|0|27100692|3|7.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdgwt"|"Department for Transport"|"01-SEP-2021"
22065747|"Bus Stop (Presbyterian Church)"|"10590732"|330966.0|187875.0|1||"Not Assigned"|0|27100692|3|3.3|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpdjad"|"Department for Transport"|"01-SEP-2021"
49041774|"Bus Stop (Old Town Dock)"|"10590732"|331653.0|187690.0|1||"Not Assigned"|0|27101493|3|15.9|""|""|""|"Gwent"|"NP20"|"Casnewydd - Newport"|""|""|""|"SMS Number"|"nwpgjwg"|"Department for Transport"|"01-SEP-2021"
159120900|"Wi-Fi Hotspot (The Cloud)"|"06340802"|331255.0|187962.0|1|10090954858|"osgb5000005169520832"|1|27104818|3|92.5|"40 Friars Walk Shopping Centre"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1DU"|"Casnewydd - Newport"|""|""|""|""|""|"The Cloud"|"01-SEP-2021"
47980549|"Java Coffee House"|"01020013"|331151.5|187884.2|1|100100972285|"osgb1000027569096"|5|27104821|1|7.2|"1"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JU"|"Casnewydd - Newport"|"01633262226"|""|""|""|""|"118 Information"|"01-SEP-2021"
41269787|"Park Square"|"10540736"|331205.0|187690.0|1|100101047484|"osgb1000027568585"|9|27101100|3|21.5|"Commercial Street/palmyra Place"|""|"Newport"|"Gwent"|"NP20 4EP"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
41269789|"Emlyn Street"|"10540736"|331468.0|187819.0|1|100101046954|"osgb1000002059169222"|8|27100513|2|17.8|"Emlyn Street"|""|"Newport"|"Gwent"|"NP20 1EU"|"Casnewydd - Newport"|""|""|""|""|""|"Department for Transport (Parking)"|"01-SEP-2021"
48078329|"New Moon"|"01020043"|331258.9|187782.8|1|100100972240|"osgb1000027568863"|6|27104818|1|26.3|"60"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LQ"|"Casnewydd - Newport"|"01633264186"|""|""|"Restaurant Type"|"Chinese Restaurant"|"118 Information"|"01-SEP-2021"
48734571|"The Wardrobe"|"09460656"|331195.0|187979.0|1|100100972121|"osgb1000027568808"|6|27104818|3|46.3|"3"|"Friars Street"|"Newport"|"Gwent"|"NP20 1DP"|"Casnewydd - Newport"|"01633262837"|"www.wardrobeclothing.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
48738284|"Select"|"09460656"|331229.0|187911.0|1|100101047214|"osgb1000027568825"|6|27104818|3|49.1|"39"|"Llanarth Street"|"Newport"|"Gwent"|"NP20 1HR"|"Casnewydd - Newport"|"01633243334"|"www.selectfashion.co.uk"|"Select Fashion Ltd"|""|""|"118 Information"|"01-SEP-2021"
48812391|"Shepherds Christian Bookshop"|"09480674"|331471.0|187650.0|1|100100972350|"osgb1000027568677"|6|27100909|1|9.9|"130"|"Lower Dock Street"|"Newport"|"Gwent"|"NP20 1EG"|"Casnewydd - Newport"|"01633259222"|""|""|""|""|"118 Information"|"01-SEP-2021"
49013208|"John E Bennetts"|"09460659"|331276.0|187655.0|1|100100972330|"osgb1000027568596"|7|27104818|1|10.0|"112a"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LW"|"Casnewydd - Newport"|"01633255884"|""|""|""|""|"118 Information"|"01-SEP-2021"
49721198|"Castle Bingo"|"04220278"|331734.0|187680.0|1|10002149640|"osgb1000027568420"|5|27101493|1|38.3|""|"Usk Way"|"Newport"|"Gwent"|"NP20 2BP"|"Casnewydd - Newport"|"01633785100"|"www.castlebingo.co.uk"|"Castle Bingo"|""|""|"118 Information"|"01-SEP-2021"
49728431|"Stardust Amusements"|"04220277"|331189.0|187820.0|1|100100972300|"osgb1000027568849"|5|27104818|1|19.3|"140a"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LN"|"Casnewydd - Newport"|"01633252532"|""|""|""|""|"118 Information"|"01-SEP-2021"
48853274|"J P Stores"|"09480675"|331297.0|187671.0|1|100100972250|"osgb1000027568607"|6|27104818|1|15.7|"80"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LR"|"Casnewydd - Newport"|"01633213724"|""|""|""|""|"118 Information"|"01-SEP-2021"
48854138|"The Glass & Window Shop Ltd"|"09480680"|331655.0|187656.0|1|10090273854|"osgb1000027568334"|3|27100646|1|15.4|"8-9"|"Granville Lane"|"Newport"|"Gwent"|"NP20 2AL"|"Casnewydd - Newport"|"01633222332"|""|""|""|""|"118 Information"|"01-SEP-2021"
48861720|"Diverse Vinyl"|"09480689"|331094.0|187864.0|1|100100972283|"osgb1000027568948"|6|27104821|1|7.2|"10"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JU"|"Casnewydd - Newport"|"01633259661"|""|""|""|""|"118 Information"|"01-SEP-2021"
54716731|"Newport Family Information Service"|"06330416"|331255.0|187879.0|1|100100972039|"osgb1000002715108474"|1|27104818|3|62.9|"Central Library 4"|"John Frost Square"|"Newport"|"Gwent"|"NP20 1PA"|"Casnewydd - Newport"|"08003288483"|"www.newport.gov.uk/fis"|""|""|""|"118 Information"|"01-SEP-2021"
54729326|"Nationwide Building Society"|"02090138"|331172.0|187962.0|1|100101046675|"osgb1000027568815"|5|27104818|1|18.3|"33-34"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1RL"|"Casnewydd - Newport"|"08005540484"|"www.nationwide.co.uk"|"Nationwide"|""|""|"118 Information"|"01-SEP-2021"
54722723|"Ellis Lloyd Jones LLP"|"02090135"|331067.4|187649.3|1|100100973456|"osgb1000027568566"|6|27101100|1|29.7|"11"|"Park Square"|"Newport"|"Gwent"|"NP20 4EL"|"Casnewydd - Newport"|"01633841863"|""|""|""|""|"118 Information"|"01-SEP-2021"
54742965|"Lloyds Bank"|"02090138"|331197.0|187894.0|1|100100972054|"osgb1000027568829"|5|27104818|1|13.2|"42"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1WX"|"Casnewydd - Newport"|"08453000000"|"www.lloydsbank.com"|"Lloyds"|""|""|"118 Information"|"01-SEP-2021"
54756937|"Western Loans Ltd"|"02090150"|331094.0|187863.0|1|100100972283|"osgb1000027568948"|6|27104821|1|8.1|"10"|"Charles Street"|"Newport"|"Gwent"|"NP20 1JU"|"Casnewydd - Newport"|"01633246819"|""|""|""|""|"118 Information"|"01-SEP-2021"
54780381|"Driscoll Young Solicitors"|"02090154"|331041.0|187918.0|1|100100972155|"osgb1000027568996"|6|27101378|1|12.5|"33"|"Stow Hill"|"Newport"|"Gwent"|"NP20 1JH"|"Casnewydd - Newport"|"01633266999"|"www.driscollyoung.com"|""|""|""|"118 Information"|"01-SEP-2021"
54871884|"Photosmart Photographic Processors"|"02100177"|331322.0|187802.0|1|10014125420|"osgb1000002715108473"|1|27100823|2|56.7|"Unit 28 Inshops Centre"|"Kingsway Centre"|"Newport"|"Gwent"|"NP20 1EX"|"Casnewydd - Newport"|"01633243415"|""|""|""|""|"118 Information"|"01-SEP-2021"
35635648|"Islamic Society for Gwent"|"06340459"|331029.8|187805.9|1|200001627014|"osgb1000027568933"|6|27101378|1|11.3|"63-65"|"Stow Hill"|"Newport"|"Gwent"|"NP20 4DX"|"Casnewydd - Newport"|""|""|""|"Religion"|"Islamic"|"PointX"|"01-SEP-2021"
64200491|"Emlyn Canvas & Cordage"|"07370468"|331646.5|187625.5|1|10090273540|"osgb1000042707150"|4|27112083|1|21.5|""|"Granville Square"|"Newport"|"Gwent"|"NP20 2AB"|"Casnewydd - Newport"|"01633262262"|""|""|""|""|"118 Information"|"01-SEP-2021"
64197740|"Top Image Nursery"|"07370464"|331244.0|187699.0|1|100100972022|"osgb1000027568588"|6|27104818|1|21.4|"120"|"Commercial Street"|"Newport"|"Gwent"|"NP20 1LX"|"Casnewydd - Newport"|"01633213088"|""|""|""|""|"118 Information"|"01-SEP-2021"
55003491|"Centre Car Services"|"02130212"|331490.0|187803.0|1|10010553894|"osgb1000027568761"|5|27100422|2|4.7|"Cross Lane"|""|"Newport"|"Gwent"|"NP20 1ES"|"Casnewydd - Newport"|"01633215725"|""|""|""|""|"118 Information"|"01-SEP-2021"
55035012|"A B C Taxis"|"02150230"|331403.0|187760.0|1|100100972138|"osgb1000027568734"|9|27100909|1|18.1|"57a"|"Lower Dock Street"|"Newport"|"Gwent"|"NP20 1EF"|"Casnewydd - Newport"|"01633666666"|"www.abctaxis.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
54986701|"Puddifer Auto Services"|"02130212"|331558.0|187660.0|1|10009646510|"osgb1000027568418"|5|27100647|1|40.4|"6"|"Granville Street"|"Newport"|"Gwent"|"NP20 2AE"|"Casnewydd - Newport"|"01633253205"|""|""|""|""|"118 Information"|"01-SEP-2021"
64274424|"Masala Bazaar"|"09470699"|331628.0|187688.0|1|100101047096|"osgb1000027568331"|3|27100646|1|11.4|"1-4"|"Granville Lane"|"Newport"|"Gwent"|"NP20 2AL"|"Casnewydd - Newport"|"01633259999"|"www.masalabazaar.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
68712909|"C R S Roofing"|"02030060"|331643.1|187680.3|1|100100972499|"osgb1000027568332"|3|27100646|2|21.1|"5-6"|"Granville Lane"|"Newport"|"Gwent"|"NP20 2AL"|"Casnewydd - Newport"|"01633251400"|"www.cardiffroofingsupplies.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
55066101|"Graypen Ltd"|"02150223"|331530.0|187624.0|1|100100972152|"osgb1000027568314"|3|27100909|1|16.1|"The Old Customs House Westbank Terminal"|"Alexandra Dock"|"Newport"|"Gwent"|"NP20 2NP"|"Casnewydd - Newport"|"01446740006"|"www.graypen.com"|"Graypen Ltd"|""|""|"118 Information"|"01-SEP-2021"
80410006|"Newport Centre"|"02080118"|331347.0|187805.0|1|10014125420|"osgb1000002715108473"|1|27100823|2|31.9|""|"Kingsway"|"Newport"|"Gwent"|"NP20 1UH"|"Casnewydd - Newport"|"01633656757"|"www.newportlive.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
